ID,CogSet_ID,Form_ID,Cognate_Comment,Phonemic,Phonetic,Orthographic,Source
JAGUAR1_57,JAGUAR1,,,,,<jawár>,{2}
JAGUAR1_58,JAGUAR1,,,/tawat/,,,{5}
JAGUAR1_59,JAGUAR1,,,,,<awyato>,{2}
JAGUAR1_60,JAGUAR1,,,/awɨato/,,,{4}
JAGUAR2_1,JAGUAR2,,,/ʤa.'bõ/,[ʤa.'mõ],,{4}
JAGUAR5.5_1,JAGUAR5.5,,,,,<xivi>,
JAGUAR3X_1,JAGUAR3X,,,,,<eresaarĩ>,{2}
JAGUAR4X_1,JAGUAR4X,,,,,<eurete>,{2}
JAGUAR5X_1,JAGUAR5X,,,,,<quiarebusẽda>,{2}
JAGUAR6X_1,JAGUAR6X,,,,,<marakáða>,{9}
JAGUAR6X_2,JAGUAR6X,,,,,<maɾakaja>,{2}
JAGUAR7X_1,JAGUAR7X,,,,,<aɨmanda>,{2}
JAGUAR8_1,JAGUAR8,,,/baipu/,[baj.'pu],,{4}
MAJAS1_1,MAJAS1,,,,,<bywa>,{3}
MAJAS1_2,MAJAS1,,,/bɨwã/,[bɨ.'wã],,{4}
MAJAS2_1,MAJAS2,,,,,<akutipáy>,
MAJAS2_2,MAJAS2,,,,,<pái>,{9}
MAJAS2_3,MAJAS2,,,/paɨ/,,,{4}
MAJAS3_1,MAJAS3,,,,,<jaixa>,
MAJAS4_1,MAJAS4,,,,[tʃɛ̯ ami],,
MAJAS5_1,MAJAS5,,,,,<chɨchɨɨmɨ>,
MAJAS6_1,MAJAS6,,,,,<pa>,{2: 203}
MAJAS6_2,MAJAS6,,,,,<oua>,{3: 191}
MAJAS6_3,MAJAS6,,,/paka/,,,
MAJAS6_4,MAJAS6,,,,,<paka>,{2}
MAJAS6_5,MAJAS6,,,,,<paca1>,
MAJAS6_6,MAJAS6,,,,,<paka>,
MAJAS6_7,MAJAS6,,,,,<pak>,
MAJAS6_8,MAJAS6,,,,,<pak>,
MAJAS6_9,MAJAS6,,,,,<paku>,
MAJAS6_10,MAJAS6,,,/paa/,,,
MAJAS6_11,MAJAS6,,,/pag/,,,{11}
MAJAS6_12,MAJAS6,,,,,<pak>,{8}
MAJAS7_1,MAJAS7,,,,,<karoárohó>,{3}
MAJAS7_2,MAJAS7,,,,,<karowar>,
MAJAS7_3,MAJAS7,,,,,<kararuhu>,
MAJAS7_4,MAJAS7,,,,,<karuaru>,
MAJAS7_5,MAJAS7,,,,,<karoharohu>,
MAJAS7_6,MAJAS7,,,,[kwaɾʊ'jʊɐ],,
MAJAS7_7,MAJAS7,,,,,<karugwaruhu>,
MAJAS7_8,MAJAS7,,,/kaˈŋwaɾuˈhu/,,,
MAJAS7_9,MAJAS7,,,,,<kararuhú>,{2}
BIRD1_1,BIRD1,,,/kuɨra/,,,
BIRD1_2,BIRD1,,,,,<wyra>,{3}
BIRD1_3,BIRD1,,,/kwɨɾa/,[kwɨ.'ɾa],,
BIRD1_4,BIRD1,,,/bwɨɾa/,[bwɨ.'ɾa],,
BIRD1_5,BIRD1,,,/gwɨɾa ɾãkã ʧepɨ/,[gwɨ.'ɾa ɾã.'kã ʧe.'pɨ],,
BIRD1_6,BIRD1,,,,,<guyra>,
BIRD1_7,BIRD1,,,,,<gwɨˈɾa>,
BIRD1_8,BIRD1,,,,,<guyra>,
BIRD1_9,BIRD1,,,,,<gʷɨra>,
BIRD1_10,BIRD1,,,/'wɨɾa/,,,
BIRD1_11,BIRD1,,,,[wɨ́ɾa],,
BIRD1_12,BIRD1,,,/wɨra/,,,
BIRD1_13,BIRD1,,,/βɨ̃'ɾãĩ/,,,
BIRD1_14,BIRD1,,,,,<guìra>,{2}
BIRD1_15,BIRD1,,,,[n͡gíɾi],,{2} ; <nguireɨ̃> {1}
BIRD1_16,BIRD1,,,,[ŋ͡gíɾa],,{2}
BIRD1_17,BIRD1,,,,,<gura>,
BIRD1_18,BIRD1,,,,,<wíra>,{9}
BIRD1_19,BIRD1,,,,,<viraeteuhu>,
BIRD1_20,BIRD1,,,/wɨɾa/,,,
BIRD1_21,BIRD1,,,,,<wɨɾa>,{2}
BIRD1_22,BIRD1,,,,,<güyrá>,
BIRD1_23,BIRD1,,,,,<wyrã>,
BIRD1_24,BIRD1,,,,,<wýra>,
BIRD1_25,BIRD1,,,,,<ⱳɨra>,{2}
BIRD1_26,BIRD1,,,,,<wyra>,
BIRD1_27,BIRD1,,,,,<wɨɾa>,
BIRD1_28,BIRD1,,,,,<wĭra>,
BIRD1_29,BIRD1,,,,,<wyra>,
BIRD1_30,BIRD1,,,,,<wyrã>,
BIRD1_31,BIRD1,,,,,<uyra>,
BIRD1_32,BIRD1,,,,,<wyra>,{2}
BIRD1_33,BIRD1,,,,,<gwyra>,
BIRD1_34,BIRD1,,,,,<wyra>,
BIRD1_35,BIRD1,,,/wɨla1/,,,
BIRD1_36,BIRD1,,,/maˈʔe- wɨˈɾa/,,,
BIRD1.5_1,BIRD1.5,,,,,<weita>,{2}
BIRD2_1,BIRD2,,maybe a metathesized cognate with the wɨra set -VMW,,,<baʔelaʔɨl>,
BIRD3_1,BIRD3,,,,,<kara'yput>,{2}
BIRD4X_1,BIRD4X,,,,,<ayã>,{2}
BIRD5X_1,BIRD5X,,,,,<ericuayõ>,{2}
BIRD6X_1,BIRD6X,,,,[isókõ],,{2}
BIRD6X_2,BIRD6X,,,,,<isoquio>,{2}
BIRD7X_1,BIRD7X,,,,,<pupuya>,{2}
BIRD8X_1,BIRD8X,,,,,<sequiui>,{2}
BIRD9X_1,BIRD9X,,,,,<sesacuarõ>,{2}
BIRD10X_1,BIRD10X,,,,,<tãbita>,{2}
BIRD11X_1,BIRD11X,,,,,<teguatoru>,{2}
BIRD12X_1,BIRD12X,,,,,<tiquiru>,{2}
BIRD13X_1,BIRD13X,,,,,<tiriya>,{2}
BIRD14X_1,BIRD14X,,,,[úɾu],,{2}
BIRD14X_2,BIRD14X,,,,,<ururu>,{2}
BIRD15X_1,BIRD15X,,,,[n͡ʤuɾus̺ɨ kʷasu],,{2}
BIRD15X_2,BIRD15X,,,,,<yeruchi guasu>,{2}
BIRD16X_1,BIRD16X,,,,,<yetachiguasu>,{2}
BIRD17X_1,BIRD17X,,,,[siɾáku],,{2}
BIRD17X_2,BIRD17X,,,,,<seraquiũũ>,{2}
BIRD18X_1,BIRD18X,,,/wanãwanã/,,,
BIRD19X_1,BIRD19X,,,/yawasati/,,,
BIRD19X_2,BIRD19X,,,,,<jatawatsi>,{11}
BIRD21X_1,BIRD21X,,,,[n͡ʤáku],,{2}
BIRD21X_2,BIRD21X,,,,,<yakiu>,{1: 298}
BIRD21X_3,BIRD21X,,,,,<džáku>,{2:152}
BIRD21X_4,BIRD21X,,,,,<džaku>,{2: 154}
BIRD21X_5,BIRD21X,,,,,<dja-kou>,{3: 191}
BIRD21X_6,BIRD21X,,,,,<ðáku>,{9}
BIRD22X_1,BIRD22X,,,,,<kwaikwai>,{4}
BIRD23X_1,BIRD23X,,,,[jei],,{2}
BIRD23X_2,BIRD23X,,,,,<ie>,{2: 154}
BIRD23X_3,BIRD23X,,,,,<i-e>,{2: 154}
BIRD24X_1,BIRD24X,,,,,<didiwáta>,{2:152}
BIRD25X_1,BIRD25X,,,,,<gidžidži>,{2:152}
BIRD26X_1,BIRD26X,,,,,<tiúši>,{2:152}
BIRD27X_1,BIRD27X,,,,[m͡bitṍ],,{2}
BIRD27X_2,BIRD27X,,,,,<mita>,{2: 154}
BIRD27X_3,BIRD27X,,,,,<mita>,{3: 191}
BIRD28X_1,BIRD28X,,,,,<dúri>,{2:152}
ANT1_1,ANT1,,,/tabiu/,,,
ANT1_2,ANT1,,,,,<tahýi>,
ANT1_3,ANT1,,,,,<tahɨɲ>,
ANT1_4,ANT1,,,,,<tay>,
ANT1_5,ANT1,,,,[tásɨ],,
ANT1_6,ANT1,,,/tasɨ/,,,
ANT1_7,ANT1,,,/'tatsɨ/,,,
ANT1_8,ANT1,,,,,<tasi>,
ANT1_9,ANT1,,,,,<tachi>,
ANT1_10,ANT1,,,,,<táhi>,{9}
ANT1_11,ANT1,,,/sasɨwa/,,,
ANT1_12,ANT1,,,/sasɨwa pɨtani/,,,
ANT1_13,ANT1,,,/sasɨwa suni/,,,
ANT1_14,ANT1,,,/sasɨwawaɾa/,,,
ANT1_15,ANT1,,,,,<tsatsɨwa>,
ANT1_16,ANT1,,,,,<tassyba>,
ANT1_17,ANT1,,,,,<tassypitanga>,{2}
ANT1_18,ANT1,,,,,<tãyp>,{2}
ANT1_19,ANT1,,,,,<sásia>,
ANT1_20,ANT1,,,,,<tatí>,{3}
ANT1_21,ANT1,,,,,<tahĭw>,
ANT1_22,ANT1,,,,,<tahyw>,{2}
ANT1_23,ANT1,,,,,<tawi>,
ANT1_24,ANT1,,,,[taj'βia],,
ANT1_25,ANT1,,,/tajwía/,,,
ANT1_26,ANT1,,,,,<tay'vi>,
ANT1_27,ANT1,,,/taɨ/,,,
ANT1_28,ANT1,,,/topi/,,,{11}
ANT1_29,ANT1,,,/taˈʃi/,,,
ANT1_30,ANT1,,,/taˈhɨa/,,,{4}
ANT1_31,ANT1,,,,,<tapiʼa>,{8}
ANT1.25_1,ANT1.25,,,,,<kwší>,{2:152}
ANT2_1,ANT2,,,,,<sa:ri>,{2}
ANT3_1,ANT3,,,,,<kapia'i>,
ANT3.25X_1,ANT3.25X,,,,,<tàpiàzuhu>,{7}
ANT3.25X_2,ANT3.25X,,,,,<tàpi'àmiri>,{7}
ANT3.25X_3,ANT3.25X,,,,,<tapia'ĩ>,{6}
ANT3.5X_1,ANT3.5X,,,,,<yawataj>,
ANT4_1,ANT4,,,,,<arara'a>,
ANT4_2,ANT4,,,,[ara'ra],,
ANT4_3,ANT4,,,,,<arara'a>,
ANT5_1,ANT5,,,,,<tucangìr>,{2}
ANT5_2,ANT5,,,,,<tukə́ni>,{9}
ANT5_3,ANT5,,,/tukanɨɾa/,,,
ANT5_4,ANT5,,,,,<tukanɨɾa>,{6}
ANT5_5,ANT5,,,,,<tokanyt>,{2}
ANT5_6,ANT5,,,,,<tokanét>,{3}
ANT5_7,ANT5,,,,,<tukaŋ>,
ANT5_8,ANT5,,,,,<tukanyr>,{7}
ANT5_9,ANT5,,,,[tukãŋ'gɛɾɛ],,
ANT6X_1,ANT6X,,,/kuki/,,,
ANT7X_1,ANT7X,,,,,<zara zara>,{2}
ANT7X_2,ANT7X,,,,[saɾa saɾa],,
ANT7X_3,ANT7X,,,/saɾasaɾa/,,,
ANT8X_1,ANT8X,,,,,<tarapena>,
ANT9_1,ANT9,,,,,<ma'a pu r-upi>,
ANT11X_1,ANT11X,,,,,<ðuréʔi>,{9}
ANT12X_1,ANT12X,,,,,<i(j)a'u>,{7}
ANT12X_2,ANT12X,,,,,<yaup>,{2}
ANT13X_1,ANT13X,,,,,<ĩbairu>,{2}
ANT14X_1,ANT14X,,,,,<quiããma>,{2}
ANT15X_1,ANT15X,,,,,<tequiãgui>,{2}
ANT16X_1,ANT16X,,,,[iha'ɐ],,
ANT17X_1,ANT17X,,,/wẽkiʔa/,,,{4}
ANT18X_1,ANT18X,,,,,<watyama>,{2}
ANT18X_2,ANT18X,,,/wa:tɨamã/,,,{4}
ANT19X_1,ANT19X,,,/sahai/,,,{4}
ANT20X_1,ANT20X,,,,,<tapíp>,{3}
ANT21X_1,ANT21X,,,,,<taroko'á>,{3}
ANT23X_1,ANT23X,,,,,<tanahang>,{11}
ANT24X_1,ANT24X,,,,[n͡ʤokóɨ],,{2}
CAIMAN1_1,CAIMAN1,,,,,<jakare>,
CAIMAN1_2,CAIMAN1,,,,,<jacare>,
CAIMAN1_3,CAIMAN1,,,,[kaɾaʃíti],,
CAIMAN1_4,CAIMAN1,,,/yakare/,,,
CAIMAN1_5,CAIMAN1,,,/jakaɾe'ɡwatsu/,,,
CAIMAN1_6,CAIMAN1,,,/jaka'ɾẽtʃĩ/,,,
CAIMAN1_7,CAIMAN1,,,,,<yakare>,{2}
CAIMAN1_8,CAIMAN1,,,,,<nyɨquiare>,
CAIMAN1_9,CAIMAN1,,,,,<yiquiare boa>,{2}
CAIMAN1_10,CAIMAN1,,,,,<ničáte>,{2:152}
CAIMAN1_11,CAIMAN1,,,,,<ðakáre>,{9}
CAIMAN1_12,CAIMAN1,,,/yakaɾi/,,,
CAIMAN1_13,CAIMAN1,,,,,<yakaɾi>,
CAIMAN1_14,CAIMAN1,,,,,<jacaré>,
CAIMAN1_15,CAIMAN1,,,,,<xãkãre>,{2}
CAIMAN1_16,CAIMAN1,,,,,<sakáree>,
CAIMAN1_17,CAIMAN1,,,,,<sakaré>,{3}
CAIMAN1_18,CAIMAN1,,,,,<xakare>,
CAIMAN1_19,CAIMAN1,,,,,<zakarê>,
CAIMAN1_20,CAIMAN1,,,,,<zakare>,
CAIMAN1_21,CAIMAN1,,,,,<jetʃere>,
CAIMAN1_22,CAIMAN1,,,,,<djakare>,
CAIMAN1_23,CAIMAN1,,,,,<jakare>,{2}
CAIMAN1_24,CAIMAN1,,,,[saka'ɾɛ],,
CAIMAN1_25,CAIMAN1,,,,,<jakare>,
CAIMAN1_26,CAIMAN1,,,,,<jakareti'ngi>,
CAIMAN1_27,CAIMAN1,,,,,<jakare>,
CAIMAN1_28,CAIMAN1,,,/yakalɛtĩ/,,,
CAIMAN1_29,CAIMAN1,,,/yakalɛwasu/,,,
CAIMAN1_30,CAIMAN1,,,/yakalɛ/,,,
CAIMAN1_31,CAIMAN1,,,,,<zakale>,
CAIMAN1_32,CAIMAN1,,,/dʒakaɾe/,,,{11}
CAIMAN1_33,CAIMAN1,,,/jakaˈɾe/,,,
CAIMAN1_34,CAIMAN1,,,,,<jakaré>,{2}
CAIMAN1_35,CAIMAN1,,,,,<yakarérã>,
CAIMAN1_36,CAIMAN1,,Probably a loanword from Portuguese (or Nheengatu?)- SM,/jakare/,,,{4}
CAIMAN2_1,CAIMAN2,,,/ǰape/,,,
CAIMAN2_2,CAIMAN2,,,/ʤape/,[ʤa.'pe],,{4}
CAIMAN3_1,CAIMAN3,,,,,<jamongi>,{3}
CAIMAN4_1,CAIMAN4,,,,,<ɲaŋwaiɾa>,
CAIMAN5_1,CAIMAN5,,,,[pájnʃa],,
CAIMAN5_2,CAIMAN5,,,/pãiča/,,,
CAIMAN6_1,CAIMAN6,,,,[tʃɪʁə̃mə̊nə],,
CAIMAN7_1,CAIMAN7,,,,,<topepɨɾit>,{5}
CAIMAN8_1,CAIMAN8,,,/tuhihi/,,,{4}
CAIMAN9_1,CAIMAN9,,,,,<bova?>,{4}
LIZARD1_1,LIZARD1,,,,,<cheju>,{3}
LIZARD1_2,LIZARD1,,,/ʧeʤu/,[ʧe.'ʤu],,{4}
LIZARD1_3,LIZARD1,,,/teʤu/,[te.'ʤu],,{4}
LIZARD1_4,LIZARD1,,,,,<teju>,
LIZARD1_5,LIZARD1,,,,,<teju guasu>,
LIZARD1_6,LIZARD1,,,,,<teju'i>,
LIZARD1_7,LIZARD1,,,,,<teyutara>,
LIZARD1_8,LIZARD1,,,,,<teju>,
LIZARD1_9,LIZARD1,,,,[teʒu],,
LIZARD1_10,LIZARD1,,,/teǰu/,,,
LIZARD1_11,LIZARD1,,,,,<teyu>,{2}
LIZARD1_12,LIZARD1,,,,,<téðu>,{9}
LIZARD1_13,LIZARD1,,,,,<tejuguassu>,
LIZARD1_14,LIZARD1,,,,,<tejunhanha>,
LIZARD1_15,LIZARD1,,,,,<têzo>,
LIZARD1_16,LIZARD1,,,,,<tizu>,{7}
LIZARD1_17,LIZARD1,,,,,<tizu'i>,{7}
LIZARD1_18,LIZARD1,,,,,<tizuhu>,
LIZARD1_19,LIZARD1,,,,,<tezu>,
LIZARD1_20,LIZARD1,,,,,<teru kàgaityk>,
LIZARD1_21,LIZARD1,,,/tɛju/,,,
LIZARD1_22,LIZARD1,,,,,<teju>,
LIZARD1_23,LIZARD1,,,,,<tejuu>,{2}
LIZARD1_24,LIZARD1,,,,[teʃu'ʔi],,
LIZARD1_25,LIZARD1,,,/tesú/,,,
LIZARD1_26,LIZARD1,,,,[te'su],,
LIZARD1_27,LIZARD1,,,,,<teju>,
LIZARD1_28,LIZARD1,,,,,<tenhupirag̃uhũ>,
LIZARD1_29,LIZARD1,,,,,<tejuhu>,
LIZARD1_30,LIZARD1,,,,,<tejuparaw-a>,{11}
LIZARD1_31,LIZARD1,,,/tɛyu/,,,
LIZARD1_32,LIZARD1,,,/tedʒu/,,,{11}
LIZARD1_33,LIZARD1,,,/teˈju/,,,{1}
LIZARD1_34,LIZARD1,,,,,<teju kawaru>,{6}
LIZARD1_35,LIZARD1,,,,,<tetu>,{8}
LIZARD1_36,LIZARD1,,,/anehu/,,,{4}
LIZARD2_1,LIZARD2,,,,,<maʔe-pé-tsɨ>,{9}
LIZARD3_1,LIZARD3,,,,,<tambokare>,{6}
LIZARD4_1,LIZARD4,,,/yukuɾuaɾu/,,,
LIZARD4_2,LIZARD4,,,,,<yukuraru>,
LIZARD4_3,LIZARD4,,,/yɨkɨlɨwalu/,,,
LIZARD4_4,LIZARD4,,,/zekuɾaɾu/,,,{11}
LIZARD5X_1,LIZARD5X,,,,,<sarapopeba>,
LIZARD5X_2,LIZARD5X,,,,,<tarapokýt>,{3}
LIZARD5X_3,LIZARD5X,,,,,<tarapupew>,
LIZARD6X_1,LIZARD6X,,,,,<ururá>,
LIZARD7_1,LIZARD7,,,,[taɾáβi],,
LIZARD7_2,LIZARD7,,,,[taráβi],,{1}
LIZARD7_3,LIZARD7,,,,,<taraguir>,
LIZARD7_4,LIZARD7,,,,,<taragüyra>,
LIZARD7_5,LIZARD7,,,,,<sarapopeba>,
LIZARD7_6,LIZARD7,,,,,<tarapokýt>,{3}
LIZARD7_7,LIZARD7,,,,,<tarawĭr>,
LIZARD7_8,LIZARD7,,,,,<tarapupew>,
LIZARD7_9,LIZARD7,,,,,<tara'i>,
LIZARD7_10,LIZARD7,,,,,<taratsika'it>,{11}
LIZARD7_11,LIZARD7,,,/talaupɔ̃nga/,,,
LIZARD7_12,LIZARD7,,,/talau = taluɛtɛ = talaupɛ/,,,
LIZARD7_13,LIZARD7,,,/talawipɔlɔkula/,,,
LIZARD7_14,LIZARD7,,,/talawiɛʔɛ/,,,
LIZARD7_15,LIZARD7,,,/talawisini/,,,
LIZARD7_16,LIZARD7,,,/talawitawa/,,,
LIZARD7_17,LIZARD7,,,/talawi kulukatawa/,,,
LIZARD7_18,LIZARD7,,,,,<tarakuperan>,{6: 27}
LIZARD7_19,LIZARD7,,,/sara/,,,{4}
LIZARD8X_1,LIZARD8X,,,,,<ararapi>,
LIZARD10X_1,LIZARD10X,,,/apuluka/,,,
LIZARD11X_1,LIZARD11X,,,/apɛ̃ɨ̃/,,,
LIZARD12_1,LIZARD12,,,,,<mɨt>,{2}
LIZARD13X_1,LIZARD13X,,,,,<kuijara>,{11}
LIZARD14_1,LIZARD14,,,,,<tazuzu'ámyt>,{8}
LIZARD15_1,LIZARD15,,,,,<ta'u>,{8}
LIZARD17X_1,LIZARD17X,,,/yawalaãnga/,,,
LIZARD17X_2,LIZARD17X,,,/kasakasa = yawalaãnga/,,,
LIZARD17X_3,LIZARD17X,,,/malakayapɔlã = yawapɨtã/,,,
LIZARD18X_1,LIZARD18X,,,/yamaka = wayamaka/,,,
LIZARD20_1,LIZARD20,,,,[taɾáβi],,
LIZARD20_2,LIZARD20,,,,[taráβi],,{1}
LIZARD20_3,LIZARD20,,,,,<taraguir>,
LIZARD20_4,LIZARD20,,,,,<taragüyra>,
LIZARD20_5,LIZARD20,,,,,<tarawĭr>,
LIZARD20_6,LIZARD20,,,/talawipɔlɔkula/,,,
LIZARD20_7,LIZARD20,,,/talawiɛʔɛ/,,,
LIZARD20_8,LIZARD20,,,/talawisini/,,,
LIZARD20_9,LIZARD20,,,/talawitawa/,,,
LIZARD20_10,LIZARD20,,,/talawi kulukatawa/,,,
LIZARD21_1,LIZARD21,,,,,<ambere>,
LIZARD21_2,LIZARD21,,,,,<ambere>,
LIZARD21_3,LIZARD21,,,,,<ambere>,{2}
LIZARD21_4,LIZARD21,,,,,<amérei>,{9}
LIZARD21_5,LIZARD21,,,,,<amera>,
LIZARD21_6,LIZARD21,,,,,<ameressyma>,
LIZARD21_7,LIZARD21,,,,,<amerew>,
LIZARD21_8,LIZARD21,,,,,<améréhik>,
LIZARD21_9,LIZARD21,,,,,<amberev>,
LIZARD21_10,LIZARD21,,,,,<wamere>,
LIZARD22_1,LIZARD22,,,/yukuɾuɾu/,,,
LIZARD23_1,LIZARD23,,,,,<tebekuru>,{7}
LIZARD24_1,LIZARD24,,,,,<miɾun>,
LIZARD25_1,LIZARD25,,,,,<tuchuara>,
LIZARD26_1,LIZARD26,,,,,<yikiarẽmboa>,
LIZARD27X_1,LIZARD27X,,,,,<tapere'ã>,
LIZARD29X_1,LIZARD29X,,,,[ɲásu],,{2}
LIZARD30X_1,LIZARD30X,,,,[s̺ɨɾáki],,{2}
CHAMELEON1_1,CHAMELEON1,,,/sɪnɪmu/,,,
CHAMELEON1_2,CHAMELEON1,,,,,<tsenemu>,
CHAMELEON1_3,CHAMELEON1,,,,,<senemby>,
CHAMELEON1_4,CHAMELEON1,,,,,<enemý>,{3}
CHAMELEON1_5,CHAMELEON1,,,,,<enemy>,
CHAMELEON2_1,CHAMELEON2,,,/suwanã/,,,{4}
CHAMELEON5_1,CHAMELEON5,,,/sũwĩsũwĩ/,,,
ARMADILLO1_1,ARMADILLO1,,,,,<tatu>,{3}
ARMADILLO1_2,ARMADILLO1,,,/tatu/,[ta.'tu],,{4}
ARMADILLO1_3,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_4,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_5,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_6,ARMADILLO1,,,,['tatu 'aźo],,
ARMADILLO1_7,ARMADILLO1,,,,,<tatu>,{2}
ARMADILLO1_8,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_9,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_10,ARMADILLO1,,,,,<tátu>,{2:151}
ARMADILLO1_11,ARMADILLO1,,,,,<tátu>,{9}
ARMADILLO1_12,ARMADILLO1,,,/tatu/,,,
ARMADILLO1_13,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_14,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_15,ARMADILLO1,,,,,<tãto>,
ARMADILLO1_16,ARMADILLO1,,,,,<tátoa>,
ARMADILLO1_17,ARMADILLO1,,,,,<tato>,{2}
ARMADILLO1_18,ARMADILLO1,,,,,<tato>,
ARMADILLO1_19,ARMADILLO1,,,/tatu/,,,
ARMADILLO1_20,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_21,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_22,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_23,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_24,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_25,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_26,ARMADILLO1,,,/tatú/,,,
ARMADILLO1_27,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_28,ARMADILLO1,,,,,<tatu>,
ARMADILLO1_29,ARMADILLO1,,,/tatu/,,,
ARMADILLO1_30,ARMADILLO1,,,/tatuɛʔɛ/,,,
ARMADILLO1_31,ARMADILLO1,,,/tatuhu/,,,{11}
ARMADILLO1_32,ARMADILLO1,,,/taˈtu/,,,
ARMADILLO1_33,ARMADILLO1,,,,,<tatu>,{2}
ARMADILLO1_34,ARMADILLO1,,,,[tatu],,
ARMADILLO1_35,ARMADILLO1,,,,[sahu],,
ARMADILLO2X_1,ARMADILLO2X,,,,[tatu íɾĩ],,{2}
ARMADILLO2X_2,ARMADILLO2X,,,/ɨwɨmɔ̃muka=tatuatɨ/,,,
ARMADILLO2X_3,ARMADILLO2X,,,/atɨrɨʔi/,,,{4}
ARMADILLO3X_1,ARMADILLO3X,,,,[tátoɨ],,{2}
ARMADILLO3X_2,ARMADILLO3X,,,,,<tatýn>,{2:151}
ARMADILLO3X_3,ARMADILLO3X,,,,[tatu'sĩŋɐ],,
ARMADILLO3X_4,ARMADILLO3X,,,/tatupɛ̃lɛ̃=tatumiti/,,,
ARMADILLO4X_1,ARMADILLO4X,,,,[tantũhũwãnsũ; tantuwãsũ],,
ARMADILLO4X_2,ARMADILLO4X,,,,,<tatuguasu>,{2}
ARMADILLO5X_1,ARMADILLO5X,,,,[tãntũhũ],,
ARMADILLO5X_2,ARMADILLO5X,,,,,<tatu-wúhu>,{9}
ARMADILLO5X_3,ARMADILLO5X,,,/tatuu/,,,
ARMADILLO5X_4,ARMADILLO5X,,,/taˈtuˈhu/,,,
ARMADILLO6X_1,ARMADILLO6X,,,,,<tatu-ápa>,
ARMADILLO6X_2,ARMADILLO6X,,,/tatutawa/,,,
TURTLE1_1,TURTLE1,,,/krẽbe/,,,
TURTLE1_2,TURTLE1,,,/kɾõmbe/,,,{2}
TURTLE1_3,TURTLE1,,,/kɾõbe2/,[kɾõmbe],,{4}
TURTLE1_4,TURTLE1,,,,,<karumbe>,
TURTLE1_5,TURTLE1,,,,,<karumbe>,{2}
TURTLE1_6,TURTLE1,,,,,<karumbe>,
TURTLE1_7,TURTLE1,,,,[kanúmbe; kaɾúmbe],,
TURTLE1_8,TURTLE1,,,,[kaɾumbemí],,
TURTLE1_9,TURTLE1,,,,[kaɾumbewásu],,
TURTLE1_10,TURTLE1,,,/karuᵐbe/,,,
TURTLE1_11,TURTLE1,,,,,<conombe>,
TURTLE1_12,TURTLE1,,,,,<kérẽmbe>,
TURTLE1_13,TURTLE1,,,,,<kerẽmboa>,
TURTLE1_14,TURTLE1,,,,,<karumbe>,{6:28}
TURTLE3_1,TURTLE3,,,,,<quereerẽ>,
TURTLE3_2,TURTLE3,,,,,<quererẽ>,
TURTLE3_3,TURTLE3,,,,,<quererẽ boã>,{2}
TURTLE4_1,TURTLE4,,,,,<unuanã>,
TURTLE5_1,TURTLE5,,,,,<ĭar-pêw>,
TURTLE5_2,TURTLE5,,,/jaɾaˈɾakaˈmeˈhu/,,,
TURTLE5_3,TURTLE5,,,/jaɾaˈɾakaˈhu/,,,
TURTLE5_4,TURTLE5,,,,[taɾa'pek],,
TURTLE6X_1,TURTLE6X,,,/ayuluta/,,,
TURTLE6X_2,TURTLE6X,,,/ayulutaakatawa/,,,
TURTLE6X_3,TURTLE6X,,,/ayulutaãkakusiwa/,,,
TURTLE7X_1,TURTLE7X,,,/kulikuliyɛlɛ/,,,
TURTLE8_1,TURTLE8,,,/yãwĩ/,,,
TURTLE8_2,TURTLE8,,,/yãwĩmɔy/,,,
TURTLE8_3,TURTLE8,,,/yãwĩu/,,,
TURTLE9_1,TURTLE9,,,,,<nguasu>,
TURTLE10X_1,TURTLE10X,,,,,<quiniyã>,
TURTLE11_1,TURTLE11,,,/tawalu/,,,
TURTLE12_1,TURTLE12,,,,,<javotĩ>,
